on_time,buy_times,days,%_on_time,group_days
25.0,4,167.75,0 - 25 %, 100 + days
50.0,2,124.5,25 - 50 %, 100 + days
0.0,4,45.25,0 - 25 %,40 - 50 days
60.0,5,28.0,50 - 75 %,20 - 30 days
42.857142857142854,7,2.0,25 - 50 %,0 - 10 days
0.0,2,132.0,0 - 25 %, 100 + days
60.0,5,46.2,50 - 75 %,40 - 50 days
0.0,2,6.0,0 - 25 %,0 - 10 days
22.22222222222222,9,8.777777777777779,0 - 25 %,0 - 10 days
50.0,2,38.5,25 - 50 %,30 - 40 days
50.0,2,4.5,25 - 50 %,0 - 10 days
25.0,4,380.25,0 - 25 %, 100 + days
0.0,1,2.0,0 - 25 %,0 - 10 days
33.33333333333333,3,52.0,25 - 50 %,50 - 60 days
20.0,5,5.6,0 - 25 %,0 - 10 days
55.55555555555556,9,2.3333333333333335,50 - 75 %,0 - 10 days
80.0,5,53.4,75 - 100 %,50 - 60 days
60.0,5,6.6,50 - 75 %,0 - 10 days
20.0,10,65.5,0 - 25 %,60 - 70 days
0.0,2,6.0,0 - 25 %,0 - 10 days
0.0,7,6.857142857142857,0 - 25 %,0 - 10 days
20.0,5,75.4,0 - 25 %,70 - 80 days
0.0,3,5.333333333333333,0 - 25 %,0 - 10 days
60.0,5,71.8,50 - 75 %,70 - 80 days
0.0,1,2.0,0 - 25 %,0 - 10 days
66.66666666666666,3,0.6666666666666666,50 - 75 %,0 - 10 days
50.0,4,5.0,25 - 50 %,0 - 10 days
60.0,5,2.2,50 - 75 %,0 - 10 days
0.0,4,9.75,0 - 25 %,0 - 10 days
0.0,4,2.0,0 - 25 %,0 - 10 days
33.33333333333333,3,50.0,25 - 50 %,40 - 50 days
0.0,3,5.0,0 - 25 %,0 - 10 days
75.0,4,4.0,50 - 75 %,0 - 10 days
66.66666666666666,9,4.0,50 - 75 %,0 - 10 days
25.0,4,45.0,0 - 25 %,40 - 50 days
66.66666666666666,6,16.0,50 - 75 %,10 - 20 days
60.0,5,74.6,50 - 75 %,70 - 80 days
66.66666666666666,3,174.33333333333334,50 - 75 %, 100 + days
0.0,3,12.0,0 - 25 %,10 - 20 days
75.0,4,2.75,50 - 75 %,0 - 10 days
50.0,6,1.5,25 - 50 %,0 - 10 days
25.0,4,3.25,0 - 25 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
0.0,3,4.0,0 - 25 %,0 - 10 days
77.77777777777779,9,2.3333333333333335,75 - 100 %,0 - 10 days
0.0,5,5.6,0 - 25 %,0 - 10 days
0.0,4,91.75,0 - 25 %,90 - 100 days
83.33333333333334,6,18.833333333333332,75 - 100 %,10 - 20 days
33.33333333333333,3,5.0,25 - 50 %,0 - 10 days
66.66666666666666,3,2.0,50 - 75 %,0 - 10 days
37.5,8,3.5,25 - 50 %,0 - 10 days
66.66666666666666,3,2.6666666666666665,50 - 75 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,1,197.0,0 - 25 %, 100 + days
0.0,3,6.0,0 - 25 %,0 - 10 days
66.66666666666666,3,2.0,50 - 75 %,0 - 10 days
25.0,4,77.5,0 - 25 %,70 - 80 days
50.0,2,8.0,25 - 50 %,0 - 10 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
75.0,4,4.25,50 - 75 %,0 - 10 days
60.0,5,18.8,50 - 75 %,10 - 20 days
66.66666666666666,3,42.333333333333336,50 - 75 %,40 - 50 days
0.0,1,5.0,0 - 25 %,0 - 10 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
50.0,2,4.0,25 - 50 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
50.0,2,4.0,25 - 50 %,0 - 10 days
80.0,5,165.4,75 - 100 %, 100 + days
50.0,2,5.0,25 - 50 %,0 - 10 days
0.0,4,65.5,0 - 25 %,60 - 70 days
0.0,4,3.0,0 - 25 %,0 - 10 days
54.54545454545454,11,31.818181818181817,50 - 75 %,30 - 40 days
0.0,1,6.0,0 - 25 %,0 - 10 days
12.5,8,2.625,0 - 25 %,0 - 10 days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
60.0,5,3.2,50 - 75 %,0 - 10 days
66.66666666666666,3,3.6666666666666665,50 - 75 %,0 - 10 days
25.0,4,4.25,0 - 25 %,0 - 10 days
66.66666666666666,3,2.3333333333333335,50 - 75 %,0 - 10 days
66.66666666666666,3,50.666666666666664,50 - 75 %,50 - 60 days
42.857142857142854,7,51.142857142857146,25 - 50 %,50 - 60 days
50.0,2,2.0,25 - 50 %,0 - 10 days
25.0,4,3.0,0 - 25 %,0 - 10 days
60.0,5,239.2,50 - 75 %, 100 + days
71.42857142857143,7,34.0,50 - 75 %,30 - 40 days
50.0,2,4.0,25 - 50 %,0 - 10 days
66.66666666666666,3,3.6666666666666665,50 - 75 %,0 - 10 days
33.33333333333333,6,4.0,25 - 50 %,0 - 10 days
0.0,4,4.0,0 - 25 %,0 - 10 days
66.66666666666666,6,3.1666666666666665,50 - 75 %,0 - 10 days
0.0,5,5.8,0 - 25 %,0 - 10 days
37.5,8,21.125,25 - 50 %,20 - 30 days
0.0,5,37.2,0 - 25 %,30 - 40 days
0.0,4,2.0,0 - 25 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
80.0,5,4.0,75 - 100 %,0 - 10 days
54.54545454545454,11,6.0,50 - 75 %,0 - 10 days
20.0,5,5.2,0 - 25 %,0 - 10 days
80.0,5,2.4,75 - 100 %,0 - 10 days
50.0,4,61.75,25 - 50 %,60 - 70 days
54.54545454545454,11,4.090909090909091,50 - 75 %,0 - 10 days
25.0,4,67.0,0 - 25 %,60 - 70 days
50.0,2,5.5,25 - 50 %,0 - 10 days
50.0,2,2.5,25 - 50 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
42.857142857142854,7,61.57142857142857,25 - 50 %,60 - 70 days
75.0,4,7.5,50 - 75 %,0 - 10 days
50.0,2,13.0,25 - 50 %,10 - 20 days
75.0,4,8.0,50 - 75 %,0 - 10 days
75.0,4,107.0,50 - 75 %, 100 + days
0.0,2,6.0,0 - 25 %,0 - 10 days
18.181818181818183,11,40.09090909090909,0 - 25 %,40 - 50 days
0.0,1,2.0,0 - 25 %,0 - 10 days
80.0,5,31.0,75 - 100 %,30 - 40 days
60.0,5,4.0,50 - 75 %,0 - 10 days
75.0,4,12.0,50 - 75 %,10 - 20 days
0.0,4,17.75,0 - 25 %,10 - 20 days
50.0,2,37.5,25 - 50 %,30 - 40 days
60.0,10,106.9,50 - 75 %, 100 + days
60.0,5,15.6,50 - 75 %,10 - 20 days
0.0,3,3.3333333333333335,0 - 25 %,0 - 10 days
75.0,4,3.25,50 - 75 %,0 - 10 days
33.33333333333333,3,18.333333333333332,25 - 50 %,10 - 20 days
75.0,4,76.25,50 - 75 %,70 - 80 days
0.0,1,4.0,0 - 25 %,0 - 10 days
0.0,2,4.5,0 - 25 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,1,5.0,0 - 25 %,0 - 10 days
0.0,1,5.0,0 - 25 %,0 - 10 days
50.0,2,2.5,25 - 50 %,0 - 10 days
50.0,2,2.0,25 - 50 %,0 - 10 days
10.0,10,5.5,0 - 25 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
60.0,5,149.0,50 - 75 %, 100 + days
38.46153846153847,13,2.923076923076923,25 - 50 %,0 - 10 days
50.0,8,4.625,25 - 50 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
75.0,4,5.0,50 - 75 %,0 - 10 days
25.0,8,112.125,0 - 25 %, 100 + days
20.0,5,5.4,0 - 25 %,0 - 10 days
25.0,8,82.125,0 - 25 %,80 - 90 days
0.0,5,163.6,0 - 25 %, 100 + days
33.33333333333333,3,3.3333333333333335,25 - 50 %,0 - 10 days
0.0,3,4.333333333333333,0 - 25 %,0 - 10 days
0.0,4,19.75,0 - 25 %,10 - 20 days
66.66666666666666,3,1.3333333333333333,50 - 75 %,0 - 10 days
75.0,8,11.875,50 - 75 %,10 - 20 days
70.0,10,2.2,50 - 75 %,0 - 10 days
25.0,4,190.0,0 - 25 %, 100 + days
80.0,5,2.8,75 - 100 %,0 - 10 days
25.0,4,5.0,0 - 25 %,0 - 10 days
0.0,3,4.666666666666667,0 - 25 %,0 - 10 days
66.66666666666666,6,5.5,50 - 75 %,0 - 10 days
80.0,5,3.4,75 - 100 %,0 - 10 days
33.33333333333333,3,3.3333333333333335,25 - 50 %,0 - 10 days
0.0,1,3.0,0 - 25 %,0 - 10 days
80.0,5,73.4,75 - 100 %,70 - 80 days
0.0,2,2.0,0 - 25 %,0 - 10 days
0.0,2,79.5,0 - 25 %,70 - 80 days
85.71428571428571,7,3.142857142857143,75 - 100 %,0 - 10 days
0.0,4,39.5,0 - 25 %,30 - 40 days
0.0,4,41.5,0 - 25 %,40 - 50 days
0.0,1,305.0,0 - 25 %, 100 + days
0.0,3,6.0,0 - 25 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
80.0,5,3.6,75 - 100 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
60.0,5,3.2,50 - 75 %,0 - 10 days
20.0,5,139.8,0 - 25 %, 100 + days
25.0,8,3.875,0 - 25 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
25.0,4,4.25,0 - 25 %,0 - 10 days
25.0,8,5.375,0 - 25 %,0 - 10 days
16.666666666666664,6,2.0,0 - 25 %,0 - 10 days
80.0,5,2.2,75 - 100 %,0 - 10 days
0.0,5,4.0,0 - 25 %,0 - 10 days
50.0,2,145.0,25 - 50 %, 100 + days
71.42857142857143,7,15.714285714285714,50 - 75 %,10 - 20 days
0.0,4,2.0,0 - 25 %,0 - 10 days
40.0,5,2.8,25 - 50 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
0.0,3,4.333333333333333,0 - 25 %,0 - 10 days
0.0,5,6.0,0 - 25 %,0 - 10 days
0.0,1,170.0,0 - 25 %, 100 + days
66.66666666666666,3,3.0,50 - 75 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,4,36.0,0 - 25 %,30 - 40 days
60.0,5,72.0,50 - 75 %,70 - 80 days
71.42857142857143,7,3.857142857142857,50 - 75 %,0 - 10 days
33.33333333333333,3,20.333333333333332,25 - 50 %,20 - 30 days
0.0,3,3.6666666666666665,0 - 25 %,0 - 10 days
33.33333333333333,3,234.0,25 - 50 %, 100 + days
83.33333333333334,6,2.6666666666666665,75 - 100 %,0 - 10 days
71.42857142857143,7,46.857142857142854,50 - 75 %,40 - 50 days
40.0,5,4.6,25 - 50 %,0 - 10 days
14.285714285714285,7,233.85714285714286,0 - 25 %, 100 + days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,1,31.0,0 - 25 %,30 - 40 days
0.0,1,4.0,0 - 25 %,0 - 10 days
0.0,1,424.0,0 - 25 %, 100 + days
71.42857142857143,7,4.285714285714286,50 - 75 %,0 - 10 days
0.0,4,4.25,0 - 25 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
50.0,8,3.75,25 - 50 %,0 - 10 days
28.57142857142857,7,59.57142857142857,25 - 50 %,50 - 60 days
80.0,5,2.4,75 - 100 %,0 - 10 days
0.0,2,4.5,0 - 25 %,0 - 10 days
0.0,8,5.25,0 - 25 %,0 - 10 days
0.0,3,134.33333333333334,0 - 25 %, 100 + days
0.0,2,17.5,0 - 25 %,10 - 20 days
50.0,6,3.1666666666666665,25 - 50 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
25.0,4,116.5,0 - 25 %, 100 + days
47.05882352941176,17,24.41176470588235,25 - 50 %,20 - 30 days
85.71428571428571,7,14.571428571428571,75 - 100 %,10 - 20 days
25.0,8,68.25,0 - 25 %,60 - 70 days
80.0,5,14.8,75 - 100 %,10 - 20 days
50.0,2,4.0,25 - 50 %,0 - 10 days
20.0,5,2.4,0 - 25 %,0 - 10 days
50.0,2,5.0,25 - 50 %,0 - 10 days
0.0,5,2.0,0 - 25 %,0 - 10 days
71.42857142857143,7,3.4285714285714284,50 - 75 %,0 - 10 days
50.0,2,222.5,25 - 50 %, 100 + days
50.0,2,4.5,25 - 50 %,0 - 10 days
0.0,3,2.6666666666666665,0 - 25 %,0 - 10 days
0.0,5,122.2,0 - 25 %, 100 + days
87.5,8,3.75,75 - 100 %,0 - 10 days
0.0,2,3.0,0 - 25 %,0 - 10 days
20.0,5,5.4,0 - 25 %,0 - 10 days
0.0,3,6.0,0 - 25 %,0 - 10 days
80.0,5,3.0,75 - 100 %,0 - 10 days
60.0,5,4.0,50 - 75 %,0 - 10 days
40.0,5,23.2,25 - 50 %,20 - 30 days
0.0,3,4.0,0 - 25 %,0 - 10 days
0.0,2,3.5,0 - 25 %,0 - 10 days
11.11111111111111,9,162.0,0 - 25 %, 100 + days
0.0,4,3.0,0 - 25 %,0 - 10 days
40.0,15,10.533333333333333,25 - 50 %,10 - 20 days
50.0,2,103.5,25 - 50 %, 100 + days
80.0,5,5.2,75 - 100 %,0 - 10 days
83.33333333333334,6,39.666666666666664,75 - 100 %,30 - 40 days
62.5,8,3.0,50 - 75 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
50.0,2,3.0,25 - 50 %,0 - 10 days
0.0,4,33.0,0 - 25 %,30 - 40 days
75.0,4,74.75,50 - 75 %,70 - 80 days
0.0,1,4.0,0 - 25 %,0 - 10 days
66.66666666666666,6,64.5,50 - 75 %,60 - 70 days
0.0,1,4.0,0 - 25 %,0 - 10 days
33.33333333333333,3,1.6666666666666667,25 - 50 %,0 - 10 days
28.57142857142857,7,79.28571428571429,25 - 50 %,70 - 80 days
77.77777777777779,9,3.3333333333333335,75 - 100 %,0 - 10 days
20.0,5,219.6,0 - 25 %, 100 + days
0.0,2,6.0,0 - 25 %,0 - 10 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
0.0,5,2.2,0 - 25 %,0 - 10 days
66.66666666666666,6,107.66666666666667,50 - 75 %, 100 + days
69.23076923076923,13,3.230769230769231,50 - 75 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
88.88888888888889,9,34.55555555555556,75 - 100 %,30 - 40 days
80.0,5,4.2,75 - 100 %,0 - 10 days
60.0,5,7.4,50 - 75 %,0 - 10 days
44.44444444444444,9,164.33333333333334,25 - 50 %, 100 + days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,2,192.5,0 - 25 %, 100 + days
75.0,4,2.75,50 - 75 %,0 - 10 days
50.0,2,4.0,25 - 50 %,0 - 10 days
75.0,4,2.25,50 - 75 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
25.0,4,12.0,0 - 25 %,10 - 20 days
50.0,6,3.6666666666666665,25 - 50 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
25.0,4,4.5,0 - 25 %,0 - 10 days
14.285714285714285,7,141.71428571428572,0 - 25 %, 100 + days
50.0,2,2.5,25 - 50 %,0 - 10 days
36.36363636363637,11,15.909090909090908,25 - 50 %,10 - 20 days
0.0,1,450.0,0 - 25 %, 100 + days
25.0,4,10.75,0 - 25 %,10 - 20 days
12.5,8,3.75,0 - 25 %,0 - 10 days
66.66666666666666,3,2.3333333333333335,50 - 75 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
0.0,3,3.6666666666666665,0 - 25 %,0 - 10 days
75.0,4,3.25,50 - 75 %,0 - 10 days
83.33333333333334,6,2.5,75 - 100 %,0 - 10 days
0.0,3,17.333333333333332,0 - 25 %,10 - 20 days
0.0,1,6.0,0 - 25 %,0 - 10 days
28.57142857142857,7,56.0,25 - 50 %,50 - 60 days
0.0,4,42.75,0 - 25 %,40 - 50 days
66.66666666666666,3,4.666666666666667,50 - 75 %,0 - 10 days
60.0,5,3.4,50 - 75 %,0 - 10 days
50.0,4,3.0,25 - 50 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
85.71428571428571,7,34.142857142857146,75 - 100 %,30 - 40 days
0.0,4,3.0,0 - 25 %,0 - 10 days
50.0,4,4.25,25 - 50 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
0.0,3,327.0,0 - 25 %, 100 + days
0.0,5,12.8,0 - 25 %,10 - 20 days
50.0,4,2.5,25 - 50 %,0 - 10 days
50.0,2,4.5,25 - 50 %,0 - 10 days
80.0,5,2.8,75 - 100 %,0 - 10 days
50.0,2,3.5,25 - 50 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
70.0,10,3.2,50 - 75 %,0 - 10 days
57.14285714285714,7,3.5714285714285716,50 - 75 %,0 - 10 days
33.33333333333333,3,100.0,25 - 50 %,90 - 100 days
60.0,5,111.0,50 - 75 %, 100 + days
20.0,5,5.6,0 - 25 %,0 - 10 days
50.0,2,2.5,25 - 50 %,0 - 10 days
0.0,7,45.42857142857143,0 - 25 %,40 - 50 days
88.88888888888889,9,3.6666666666666665,75 - 100 %,0 - 10 days
20.0,5,5.6,0 - 25 %,0 - 10 days
66.66666666666666,3,78.66666666666667,50 - 75 %,70 - 80 days
50.0,2,4.5,25 - 50 %,0 - 10 days
25.0,12,1.9166666666666667,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,4,23.25,0 - 25 %,20 - 30 days
50.0,2,3.5,25 - 50 %,0 - 10 days
0.0,9,19.666666666666668,0 - 25 %,10 - 20 days
50.0,4,3.0,25 - 50 %,0 - 10 days
60.0,5,2.6,50 - 75 %,0 - 10 days
0.0,5,6.0,0 - 25 %,0 - 10 days
0.0,6,12.833333333333334,0 - 25 %,10 - 20 days
27.27272727272727,11,32.45454545454545,25 - 50 %,30 - 40 days
11.11111111111111,9,5.111111111111111,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,1,5.0,0 - 25 %,0 - 10 days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
0.0,2,75.0,0 - 25 %,70 - 80 days
62.5,8,3.375,50 - 75 %,0 - 10 days
75.0,12,109.66666666666667,50 - 75 %, 100 + days
0.0,4,4.25,0 - 25 %,0 - 10 days
66.66666666666666,3,3.0,50 - 75 %,0 - 10 days
60.0,5,4.0,50 - 75 %,0 - 10 days
50.0,2,47.5,25 - 50 %,40 - 50 days
0.0,4,2.0,0 - 25 %,0 - 10 days
75.0,4,1.0,50 - 75 %,0 - 10 days
33.33333333333333,9,3.5555555555555554,25 - 50 %,0 - 10 days
57.14285714285714,7,4.428571428571429,50 - 75 %,0 - 10 days
33.33333333333333,6,3.3333333333333335,25 - 50 %,0 - 10 days
50.0,2,4.0,25 - 50 %,0 - 10 days
33.33333333333333,9,55.333333333333336,25 - 50 %,50 - 60 days
44.44444444444444,9,9.555555555555555,25 - 50 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
66.66666666666666,3,4.0,50 - 75 %,0 - 10 days
28.57142857142857,7,55.714285714285715,25 - 50 %,50 - 60 days
25.0,4,3.75,0 - 25 %,0 - 10 days
62.5,8,3.5,50 - 75 %,0 - 10 days
66.66666666666666,3,93.33333333333333,50 - 75 %,90 - 100 days
72.72727272727273,11,3.090909090909091,50 - 75 %,0 - 10 days
75.0,4,2.75,50 - 75 %,0 - 10 days
0.0,3,5.666666666666667,0 - 25 %,0 - 10 days
71.42857142857143,7,7.571428571428571,50 - 75 %,0 - 10 days
75.0,4,4.0,50 - 75 %,0 - 10 days
50.0,2,4.0,25 - 50 %,0 - 10 days
0.0,3,5.666666666666667,0 - 25 %,0 - 10 days
57.14285714285714,7,3.857142857142857,50 - 75 %,0 - 10 days
0.0,1,3.0,0 - 25 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
40.0,5,2.0,25 - 50 %,0 - 10 days
66.66666666666666,3,4.333333333333333,50 - 75 %,0 - 10 days
50.0,4,3.75,25 - 50 %,0 - 10 days
50.0,4,6.5,25 - 50 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
55.55555555555556,9,2.888888888888889,50 - 75 %,0 - 10 days
75.0,4,8.5,50 - 75 %,0 - 10 days
66.66666666666666,3,4.333333333333333,50 - 75 %,0 - 10 days
75.0,4,93.75,50 - 75 %,90 - 100 days
0.0,2,2.0,0 - 25 %,0 - 10 days
77.77777777777779,9,48.77777777777778,75 - 100 %,40 - 50 days
20.0,5,4.8,0 - 25 %,0 - 10 days
75.0,4,3.75,50 - 75 %,0 - 10 days
0.0,1,5.0,0 - 25 %,0 - 10 days
50.0,2,40.0,25 - 50 %,30 - 40 days
0.0,4,2.0,0 - 25 %,0 - 10 days
62.5,8,3.75,50 - 75 %,0 - 10 days
80.0,5,4.4,75 - 100 %,0 - 10 days
85.71428571428571,7,21.285714285714285,75 - 100 %,20 - 30 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,5,6.0,0 - 25 %,0 - 10 days
0.0,4,2.0,0 - 25 %,0 - 10 days
33.33333333333333,6,4.666666666666667,25 - 50 %,0 - 10 days
60.0,5,16.2,50 - 75 %,10 - 20 days
0.0,2,3.5,0 - 25 %,0 - 10 days
46.15384615384615,13,33.69230769230769,25 - 50 %,30 - 40 days
0.0,2,15.5,0 - 25 %,10 - 20 days
30.0,10,110.2,25 - 50 %, 100 + days
66.66666666666666,12,3.8333333333333335,50 - 75 %,0 - 10 days
20.0,5,5.4,0 - 25 %,0 - 10 days
37.5,8,2.75,25 - 50 %,0 - 10 days
50.0,4,28.75,25 - 50 %,20 - 30 days
0.0,3,2.0,0 - 25 %,0 - 10 days
0.0,2,232.0,0 - 25 %, 100 + days
85.71428571428571,7,100.42857142857143,75 - 100 %, 100 + days
0.0,2,6.0,0 - 25 %,0 - 10 days
25.0,8,11.0,0 - 25 %,10 - 20 days
75.0,4,2.5,50 - 75 %,0 - 10 days
33.33333333333333,3,20.0,25 - 50 %,10 - 20 days
0.0,4,2.5,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
50.0,2,50.5,25 - 50 %,50 - 60 days
0.0,3,108.66666666666667,0 - 25 %, 100 + days
75.0,4,3.75,50 - 75 %,0 - 10 days
50.0,2,3.0,25 - 50 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
80.0,5,4.4,75 - 100 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
60.0,5,32.2,50 - 75 %,30 - 40 days
57.14285714285714,7,98.71428571428571,50 - 75 %,90 - 100 days
80.0,5,8.2,75 - 100 %,0 - 10 days
83.33333333333334,6,3.6666666666666665,75 - 100 %,0 - 10 days
60.0,5,91.0,50 - 75 %,90 - 100 days
0.0,5,7.6,0 - 25 %,0 - 10 days
80.0,5,23.6,75 - 100 %,20 - 30 days
50.0,2,4.5,25 - 50 %,0 - 10 days
0.0,3,2.0,0 - 25 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
0.0,3,5.0,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
66.66666666666666,3,4.333333333333333,50 - 75 %,0 - 10 days
60.0,5,6.0,50 - 75 %,0 - 10 days
0.0,2,19.0,0 - 25 %,10 - 20 days
80.0,5,167.6,75 - 100 %, 100 + days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
0.0,4,2.0,0 - 25 %,0 - 10 days
50.0,2,272.0,25 - 50 %, 100 + days
0.0,2,9.0,0 - 25 %,0 - 10 days
50.0,4,98.25,25 - 50 %,90 - 100 days
0.0,5,72.2,0 - 25 %,70 - 80 days
0.0,2,6.0,0 - 25 %,0 - 10 days
50.0,2,50.5,25 - 50 %,50 - 60 days
0.0,3,4.0,0 - 25 %,0 - 10 days
50.0,2,63.0,25 - 50 %,60 - 70 days
42.857142857142854,7,11.714285714285714,25 - 50 %,10 - 20 days
60.0,5,19.2,50 - 75 %,10 - 20 days
0.0,4,3.0,0 - 25 %,0 - 10 days
66.66666666666666,3,71.66666666666667,50 - 75 %,70 - 80 days
80.0,5,2.4,75 - 100 %,0 - 10 days
0.0,3,3.6666666666666665,0 - 25 %,0 - 10 days
37.5,8,2.0,25 - 50 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
40.0,5,52.2,25 - 50 %,50 - 60 days
50.0,2,4.5,25 - 50 %,0 - 10 days
50.0,8,3.5,25 - 50 %,0 - 10 days
37.5,8,2.875,25 - 50 %,0 - 10 days
0.0,4,2.5,0 - 25 %,0 - 10 days
20.0,5,2.4,0 - 25 %,0 - 10 days
33.33333333333333,3,247.33333333333334,25 - 50 %, 100 + days
60.0,5,3.4,50 - 75 %,0 - 10 days
71.42857142857143,7,2.857142857142857,50 - 75 %,0 - 10 days
0.0,5,38.2,0 - 25 %,30 - 40 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
87.5,8,14.875,75 - 100 %,10 - 20 days
83.33333333333334,6,1.5,75 - 100 %,0 - 10 days
75.0,4,1.5,50 - 75 %,0 - 10 days
75.0,4,97.0,50 - 75 %,90 - 100 days
80.0,5,18.8,75 - 100 %,10 - 20 days
20.0,5,92.2,0 - 25 %,90 - 100 days
0.0,1,4.0,0 - 25 %,0 - 10 days
50.0,2,3.0,25 - 50 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
0.0,3,2.0,0 - 25 %,0 - 10 days
50.0,2,2.5,25 - 50 %,0 - 10 days
80.0,5,170.4,75 - 100 %, 100 + days
75.0,4,4.5,50 - 75 %,0 - 10 days
0.0,1,3.0,0 - 25 %,0 - 10 days
66.66666666666666,6,3.0,50 - 75 %,0 - 10 days
80.0,5,60.2,75 - 100 %,60 - 70 days
50.0,2,3.0,25 - 50 %,0 - 10 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
40.0,5,27.6,25 - 50 %,20 - 30 days
50.0,4,8.5,25 - 50 %,0 - 10 days
53.333333333333336,15,21.466666666666665,50 - 75 %,20 - 30 days
0.0,5,125.6,0 - 25 %, 100 + days
0.0,2,2.0,0 - 25 %,0 - 10 days
0.0,6,4.5,0 - 25 %,0 - 10 days
16.666666666666664,6,6.833333333333333,0 - 25 %,0 - 10 days
0.0,3,82.33333333333333,0 - 25 %,80 - 90 days
75.0,4,133.25,50 - 75 %, 100 + days
80.0,5,2.8,75 - 100 %,0 - 10 days
25.0,4,3.75,0 - 25 %,0 - 10 days
25.0,4,3.5,0 - 25 %,0 - 10 days
0.0,4,24.5,0 - 25 %,20 - 30 days
75.0,4,38.0,50 - 75 %,30 - 40 days
33.33333333333333,3,3.3333333333333335,25 - 50 %,0 - 10 days
0.0,3,6.0,0 - 25 %,0 - 10 days
0.0,4,16.25,0 - 25 %,10 - 20 days
0.0,1,5.0,0 - 25 %,0 - 10 days
60.0,5,131.8,50 - 75 %, 100 + days
25.0,4,5.25,0 - 25 %,0 - 10 days
66.66666666666666,6,58.833333333333336,50 - 75 %,50 - 60 days
75.0,4,2.75,50 - 75 %,0 - 10 days
